Subject,Condition,StimACC,StimRT
1427,Both Scenes,1,625
1427,Both Faces,0,735
1427,Both Scenes,1,568
1427,Both Scenes,1,913
1427,Both Faces,1,762
1427,Both Scenes,1,462
1427,Both Scenes,1,983
1427,Both Scenes,1,776
1427,Both Faces,1,597
1427,Both Scenes,1,447
1427,Both Faces,0,1438
1427,Both Faces,1,702
1427,Both Scenes,1,506
1427,Relevant Faces,1,967
1427,Relevant Faces,1,638
1427,Irrelevant Scenes,0,1104
1427,Relevant Faces,0,503
1427,Relevant Faces,0,744
1427,Relevant Faces,1,941
1427,Irrelevant Scenes,1,722
1427,Irrelevant Scenes,0,677
1427,Relevant Faces,0,898
1427,Irrelevant Scenes,0,583
1427,Irrelevant Scenes,1,717
1427,Relevant Faces,1,1091
1427,Irrelevant Scenes,0,619
1427,Irrelevant Scenes,1,1123
1427,Irrelevant Scenes,1,813
1427,Relevant Faces,1,564
1427,Irrelevant Scenes,1,637
1427,Relevant Faces,0,728
1427,Relevant Faces,1,866
1427,Irrelevant Scenes,1,803
1427,Categorize Faces,1,382
1427,Categorize Faces,1,568
1427,Categorize Scenes,1,688
1427,Categorize Faces,1,519
1427,Categorize Faces,1,409
1427,Categorize Faces,1,507
1427,Categorize Scenes,1,539
1427,Categorize Faces,1,522
1427,Categorize Faces,1,542
1427,Categorize Scenes,1,543
1427,Categorize Scenes,1,602
1427,Categorize Faces,1,494
1427,Categorize Scenes,1,686
1427,Categorize Faces,1,577
1427,Categorize Scenes,1,915
1427,Categorize Scenes,1,861
1427,Categorize Scenes,1,640
1427,Categorize Faces,1,706
1427,Categorize Scenes,0,819
1427,Categorize Scenes,1,796
1427,Both Faces,1,581
1427,Both Faces,1,596
1427,Both Scenes,0,700
1427,Both Faces,1,666
1427,Both Faces,0,624
1427,Both Faces,1,711
1427,Both Scenes,1,1252
1427,Both Faces,1,646
1427,Both Faces,1,1033
1427,Both Scenes,1,741
1427,Both Scenes,1,619
1427,Both Faces,1,564
1427,Both Scenes,1,1050
1427,Both Faces,1,586
1427,Both Scenes,1,647
1427,Both Scenes,1,406
1427,Both Scenes,1,692
1427,Both Faces,0,561
1427,Both Scenes,1,1091
1427,Both Scenes,1,795
1427,Relevant Faces,1,730
1427,Relevant Faces,1,819
1427,Irrelevant Scenes,1,381
1427,Relevant Faces,1,623
1427,Relevant Faces,1,590
1427,Relevant Faces,1,654
1427,Irrelevant Scenes,1,601
1427,Relevant Faces,1,513
1427,Relevant Faces,1,493
1427,Irrelevant Scenes,1,630
1427,Irrelevant Scenes,1,502
1427,Relevant Faces,1,556
1427,Irrelevant Scenes,1,562
1427,Relevant Faces,1,616
1427,Irrelevant Scenes,1,534
1427,Irrelevant Scenes,1,514
1427,Irrelevant Scenes,1,471
1427,Relevant Faces,0,725
1427,Irrelevant Scenes,1,515
1427,Irrelevant Scenes,1,444
1427,Irrelevant Faces,1,280
1427,Irrelevant Faces,1,360
1427,Relevant Scenes,1,377
1427,Irrelevant Faces,1,501
1427,Irrelevant Faces,1,455
1427,Irrelevant Faces,1,425
1427,Relevant Scenes,1,570
1427,Irrelevant Faces,1,594
1427,Irrelevant Faces,1,598
1427,Relevant Scenes,1,599
1427,Relevant Scenes,0,445
1427,Irrelevant Faces,1,544
1427,Relevant Scenes,1,568
1427,Irrelevant Faces,1,466
1427,Relevant Scenes,1,580
1427,Relevant Scenes,1,442
1427,Relevant Scenes,1,571
1427,Irrelevant Faces,1,612
1427,Relevant Scenes,1,529
1427,Relevant Scenes,1,700
1427,Both Scenes,1,323
1427,Both Scenes,1,337
1427,Both Faces,1,323
1427,Both Scenes,1,506
1427,Both Scenes,1,722
1427,Both Scenes,1,531
1427,Both Faces,1,643
1427,Both Scenes,1,785
1427,Both Faces,1,654
1427,Both Scenes,1,544
1427,Both Scenes,1,848
1427,Both Faces,1,586
1427,Both Faces,1,645
1427,Both Scenes,1,556
1427,Both Faces,1,585
1427,Both Faces,1,577
1427,Both Faces,1,469
1427,Both Scenes,0,546
1427,Both Faces,1,610
1427,Both Faces,1,626
1427,Irrelevant Scenes,1,872
1427,Irrelevant Scenes,1,528
1427,Relevant Faces,1,1204
1427,Irrelevant Scenes,1,421
1427,Irrelevant Scenes,1,528
1427,Irrelevant Scenes,1,476
1427,Relevant Faces,1,700
1427,Irrelevant Scenes,1,559
1427,Relevant Faces,1,513
1427,Irrelevant Scenes,1,556
1427,Irrelevant Scenes,1,404
1427,Relevant Faces,1,649
1427,Relevant Faces,0,344
1427,Irrelevant Scenes,1,523
1427,Relevant Faces,1,640
1427,Relevant Faces,1,554
1427,Relevant Faces,1,551
1427,Irrelevant Scenes,1,500
1427,Relevant Faces,1,575
1427,Relevant Faces,1,657
1427,Relevant Scenes,1,661
1427,Relevant Scenes,1,379
1427,Irrelevant Faces,1,582
1427,Relevant Scenes,0,501
1427,Relevant Scenes,1,768
1427,Relevant Scenes,1,577
1427,Irrelevant Faces,1,327
1427,Relevant Scenes,1,352
1427,Irrelevant Faces,1,581
1427,Relevant Scenes,1,551
1427,Relevant Scenes,1,550
1427,Irrelevant Faces,1,508
1427,Irrelevant Faces,1,478
1427,Relevant Scenes,1,579
1427,Irrelevant Faces,1,493
1427,Irrelevant Faces,1,449
1427,Irrelevant Faces,1,519
1427,Relevant Scenes,0,410
1427,Irrelevant Faces,1,624
1427,Irrelevant Faces,1,412
1427,Categorize Scenes,1,632
1427,Categorize Scenes,1,370
1427,Categorize Faces,1,336
1427,Categorize Scenes,1,637
1427,Categorize Scenes,0,819
1427,Categorize Scenes,1,570
1427,Categorize Faces,1,510
1427,Categorize Scenes,0,554
1427,Categorize Faces,1,628
1427,Categorize Scenes,1,567
1427,Categorize Scenes,1,725
1427,Categorize Faces,1,610
1427,Categorize Faces,1,340
1427,Categorize Scenes,1,666
1427,Categorize Faces,1,566
1427,Categorize Faces,1,577
1427,Categorize Faces,1,494
1427,Categorize Scenes,1,542
1427,Categorize Faces,1,695
1427,Categorize Faces,1,433
1427,Irrelevant Scenes,1,344
1427,Irrelevant Scenes,1,482
1427,Relevant Faces,1,841
1427,Irrelevant Scenes,1,418
1427,Relevant Faces,1,688
1427,Relevant Faces,1,594
1427,Irrelevant Scenes,1,543
1427,Irrelevant Scenes,1,415
1427,Relevant Faces,1,542
1427,Relevant Faces,1,803
1427,Relevant Faces,0,575
1427,Irrelevant Scenes,1,485
1427,Relevant Faces,1,632
1427,Relevant Faces,1,562
1427,Relevant Faces,1,425
1427,Irrelevant Scenes,1,483
1427,Irrelevant Scenes,1,467
1427,Irrelevant Scenes,1,523
1427,Relevant Faces,1,577
1427,Irrelevant Scenes,1,559
1427,Relevant Scenes,1,348
1427,Relevant Scenes,1,412
1427,Irrelevant Faces,1,508
1427,Relevant Scenes,1,671
1427,Irrelevant Faces,1,520
1427,Irrelevant Faces,1,598
1427,Relevant Scenes,1,677
1427,Relevant Scenes,1,709
1427,Irrelevant Faces,1,672
1427,Irrelevant Faces,1,827
1427,Irrelevant Faces,1,524
1427,Relevant Scenes,1,523
1427,Irrelevant Faces,1,494
1427,Irrelevant Faces,1,445
1427,Irrelevant Faces,1,518
1427,Relevant Scenes,1,620
1427,Relevant Scenes,1,531
1427,Relevant Scenes,1,407
1427,Irrelevant Faces,1,462
1427,Relevant Scenes,1,592
1427,Categorize Scenes,1,759
1427,Categorize Scenes,1,716
1427,Categorize Faces,1,481
1427,Categorize Scenes,1,604
1427,Categorize Faces,1,499
1427,Categorize Faces,1,342
1427,Categorize Scenes,1,586
1427,Categorize Scenes,1,807
1427,Categorize Faces,1,477
1427,Categorize Faces,1,458
1427,Categorize Faces,1,423
1427,Categorize Scenes,0,442
1427,Categorize Faces,1,529
1427,Categorize Faces,1,786
1427,Categorize Faces,1,564
1427,Categorize Scenes,1,1094
1427,Categorize Scenes,1,669
1427,Categorize Scenes,1,460
1427,Categorize Faces,1,498
1427,Categorize Scenes,1,485
1427,Both Scenes,1,912
1427,Both Scenes,0,432
1427,Both Faces,1,868
1427,Both Scenes,1,656
1427,Both Faces,1,601
1427,Both Faces,1,809
1427,Both Scenes,1,945
1427,Both Scenes,1,686
1427,Both Faces,1,546
1427,Both Faces,1,566
1427,Both Faces,0,474
1427,Both Scenes,1,476
1427,Both Faces,1,899
1427,Both Faces,1,563
1427,Both Faces,1,665
1427,Both Scenes,1,467
1427,Both Scenes,1,964
1427,Both Scenes,1,542
1427,Both Faces,1,649
1427,Both Scenes,1,847
1429,Irrelevant Scenes,1,738
1429,Relevant Faces,1,506
1429,Relevant Faces,1,689
1429,Irrelevant Scenes,1,522
1429,Relevant Faces,1,891
1429,Irrelevant Scenes,1,530
1429,Irrelevant Scenes,1,429
1429,Irrelevant Scenes,1,620
1429,Relevant Faces,1,826
1429,Irrelevant Scenes,1,530
1429,Irrelevant Scenes,1,439
1429,Relevant Faces,1,957
1429,Irrelevant Scenes,1,485
1429,Irrelevant Scenes,1,505
1429,Relevant Faces,1,766
1429,Relevant Faces,1,676
1429,Relevant Faces,1,879
1429,Irrelevant Scenes,1,522
1429,Relevant Faces,1,897
1429,Relevant Faces,1,753
1429,Relevant Scenes,1,814
1429,Irrelevant Faces,1,444
1429,Irrelevant Faces,1,532
1429,Relevant Scenes,1,706
1429,Irrelevant Faces,1,462
1429,Relevant Scenes,1,773
1429,Relevant Scenes,1,973
1429,Relevant Scenes,1,596
1429,Irrelevant Faces,1,531
1429,Relevant Scenes,1,481
1429,Relevant Scenes,1,634
1429,Irrelevant Faces,1,508
1429,Relevant Scenes,1,858
1429,Relevant Scenes,1,775
1429,Irrelevant Faces,1,523
1429,Irrelevant Faces,1,482
1429,Irrelevant Faces,1,494
1429,Relevant Scenes,1,791
1429,Irrelevant Faces,1,533
1429,Irrelevant Faces,1,481
1429,Categorize Scenes,1,1003
1429,Categorize Faces,1,529
1429,Categorize Faces,1,469
1429,Categorize Scenes,1,509
1429,Categorize Faces,1,382
1429,Categorize Scenes,1,505
1429,Categorize Scenes,1,553
1429,Categorize Scenes,1,449
1429,Categorize Faces,1,405
1429,Categorize Scenes,1,449
1429,Categorize Scenes,1,494
1429,Categorize Faces,1,447
1429,Categorize Scenes,1,397
1429,Categorize Scenes,1,488
1429,Categorize Faces,1,522
1429,Categorize Faces,1,542
1429,Categorize Faces,1,541
1429,Categorize Scenes,1,611
1429,Categorize Faces,1,453
1429,Categorize Faces,1,559
1429,Both Scenes,0,659
1429,Both Faces,1,419
1429,Both Faces,1,843
1429,Both Scenes,1,849
1429,Both Faces,1,1005
1429,Both Scenes,1,1121
1429,Both Scenes,1,772
1429,Both Scenes,1,792
1429,Both Faces,0,1224
1429,Both Scenes,1,800
1429,Both Scenes,1,850
1429,Both Faces,1,729
1429,Both Scenes,1,811
1429,Both Scenes,1,825
1429,Both Faces,1,856
1429,Both Faces,1,772
1429,Both Faces,1,680
1429,Both Scenes,1,836
1429,Both Faces,1,807
1429,Both Faces,1,822
1429,Irrelevant Faces,1,650
1429,Irrelevant Faces,1,458
1429,Relevant Scenes,1,620
1429,Irrelevant Faces,1,582
1429,Irrelevant Faces,1,517
1429,Irrelevant Faces,1,489
1429,Relevant Scenes,1,788
1429,Relevant Scenes,1,567
1429,Irrelevant Faces,1,465
1429,Relevant Scenes,1,665
1429,Relevant Scenes,1,860
1429,Irrelevant Faces,1,494
1429,Relevant Scenes,0,773
1429,Relevant Scenes,1,783
1429,Relevant Scenes,1,743
1429,Irrelevant Faces,1,436
1429,Relevant Scenes,1,649
1429,Irrelevant Faces,1,480
1429,Irrelevant Faces,1,448
1429,Relevant Scenes,1,798
1429,Categorize Faces,1,589
1429,Categorize Faces,1,460
1429,Categorize Scenes,1,493
1429,Categorize Faces,1,533
1429,Categorize Faces,1,494
1429,Categorize Faces,1,525
1429,Categorize Scenes,1,609
1429,Categorize Scenes,1,460
1429,Categorize Faces,1,431
1429,Categorize Scenes,0,503
1429,Categorize Scenes,1,544
1429,Categorize Faces,1,540
1429,Categorize Scenes,1,531
1429,Categorize Scenes,1,554
1429,Categorize Scenes,1,528
1429,Categorize Faces,1,579
1429,Categorize Scenes,1,658
1429,Categorize Faces,1,520
1429,Categorize Faces,1,673
1429,Categorize Scenes,1,472
1429,Both Faces,1,871
1429,Both Faces,1,742
1429,Both Scenes,1,576
1429,Both Faces,1,827
1429,Both Faces,1,749
1429,Both Faces,1,1064
1429,Both Scenes,1,809
1429,Both Scenes,1,787
1429,Both Faces,0,1700
1429,Both Scenes,1,848
1429,Both Scenes,1,1154
1429,Both Faces,1,883
1429,Both Scenes,1,878
1429,Both Scenes,1,1073
1429,Both Scenes,1,750
1429,Both Faces,1,827
1429,Both Scenes,1,975
1429,Both Faces,1,776
1429,Both Faces,1,776
1429,Both Scenes,1,847
1429,Relevant Faces,1,675
1429,Relevant Faces,1,569
1429,Irrelevant Scenes,1,801
1429,Relevant Faces,1,676
1429,Relevant Faces,1,626
1429,Relevant Faces,1,730
1429,Irrelevant Scenes,1,577
1429,Irrelevant Scenes,1,442
1429,Relevant Faces,1,905
1429,Irrelevant Scenes,1,780
1429,Irrelevant Scenes,1,753
1429,Relevant Faces,1,847
1429,Irrelevant Scenes,1,655
1429,Irrelevant Scenes,1,906
1429,Irrelevant Scenes,1,570
1429,Relevant Faces,1,998
1429,Irrelevant Scenes,1,478
1429,Relevant Faces,1,824
1429,Relevant Faces,1,769
1429,Irrelevant Scenes,1,586
1429,Categorize Faces,1,569
1429,Categorize Faces,1,477
1429,Categorize Scenes,1,604
1429,Categorize Faces,1,523
1429,Categorize Faces,1,464
1429,Categorize Faces,1,513
1429,Categorize Scenes,1,578
1429,Categorize Faces,1,410
1429,Categorize Faces,1,576
1429,Categorize Scenes,1,1492
1429,Categorize Scenes,1,685
1429,Categorize Faces,1,502
1429,Categorize Scenes,1,582
1429,Categorize Faces,1,499
1429,Categorize Scenes,1,533
1429,Categorize Scenes,1,767
1429,Categorize Scenes,1,1358
1429,Categorize Faces,1,432
1429,Categorize Scenes,1,551
1429,Categorize Scenes,1,596
1429,Both Faces,1,691
1429,Both Faces,1,867
1429,Both Scenes,1,965
1429,Both Faces,1,756
1429,Both Faces,1,1145
1429,Both Faces,1,761
1429,Both Scenes,1,920
1429,Both Faces,1,904
1429,Both Faces,1,829
1429,Both Scenes,1,1406
1429,Both Scenes,1,801
1429,Both Faces,1,825
1429,Both Scenes,1,1557
1429,Both Faces,1,1045
1429,Both Scenes,1,854
1429,Both Scenes,1,946
1429,Both Scenes,1,1467
1429,Both Faces,1,802
1429,Both Scenes,1,799
1429,Both Scenes,1,1187
1429,Relevant Faces,1,692
1429,Relevant Faces,1,564
1429,Irrelevant Scenes,1,544
1429,Relevant Faces,1,738
1429,Relevant Faces,1,756
1429,Relevant Faces,1,785
1429,Irrelevant Scenes,1,534
1429,Relevant Faces,1,799
1429,Relevant Faces,1,824
1429,Irrelevant Scenes,1,653
1429,Irrelevant Scenes,1,790
1429,Relevant Faces,1,598
1429,Irrelevant Scenes,1,454
1429,Relevant Faces,1,673
1429,Irrelevant Scenes,1,448
1429,Irrelevant Scenes,1,495
1429,Irrelevant Scenes,1,470
1429,Relevant Faces,1,689
1429,Irrelevant Scenes,1,575
1429,Irrelevant Scenes,1,485
1429,Irrelevant Faces,1,776
1429,Irrelevant Faces,1,515
1429,Relevant Scenes,1,641
1429,Irrelevant Faces,1,473
1429,Irrelevant Faces,1,481
1429,Irrelevant Faces,1,581
1429,Relevant Scenes,1,611
1429,Irrelevant Faces,1,476
1429,Irrelevant Faces,1,415
1429,Relevant Scenes,1,789
1429,Relevant Scenes,1,658
1429,Irrelevant Faces,1,500
1429,Relevant Scenes,1,783
1429,Irrelevant Faces,1,535
1429,Relevant Scenes,1,689
1429,Relevant Scenes,1,624
1429,Relevant Scenes,1,692
1429,Irrelevant Faces,1,518
1429,Relevant Scenes,1,741
1429,Relevant Scenes,1,630
1429,Both Scenes,1,904
1429,Both Scenes,1,652
1429,Both Faces,1,865
1429,Both Scenes,1,684
1429,Both Scenes,1,673
1429,Both Scenes,1,759
1429,Both Faces,1,803
1429,Both Scenes,1,801
1429,Both Faces,1,705
1429,Both Scenes,1,825
1429,Both Scenes,1,806
1429,Both Faces,1,800
1429,Both Faces,1,706
1429,Both Scenes,1,770
1429,Both Faces,1,755
1429,Both Faces,1,685
1429,Both Faces,1,727
1429,Both Scenes,1,784
1429,Both Faces,1,1496
1429,Both Faces,1,676
1429,Irrelevant Scenes,1,661
1429,Irrelevant Scenes,1,474
1429,Relevant Faces,1,392
1429,Irrelevant Scenes,1,372
1429,Irrelevant Scenes,1,463
1429,Irrelevant Scenes,1,584
1429,Relevant Faces,1,1437
1429,Irrelevant Scenes,1,569
1429,Relevant Faces,1,832
1429,Irrelevant Scenes,1,435
1429,Irrelevant Scenes,1,522
1429,Relevant Faces,1,821
1429,Relevant Faces,1,857
1429,Irrelevant Scenes,1,501
1429,Relevant Faces,1,1167
1429,Relevant Faces,1,1020
1429,Relevant Faces,1,691
1429,Irrelevant Scenes,1,822
1429,Relevant Faces,1,966
1429,Relevant Faces,1,761
1429,Relevant Scenes,1,1030
1429,Relevant Scenes,1,611
1429,Irrelevant Faces,1,429
1429,Relevant Scenes,1,624
1429,Relevant Scenes,1,616
1429,Relevant Scenes,1,624
1429,Irrelevant Faces,1,512
1429,Relevant Scenes,1,780
1429,Irrelevant Faces,1,518
1429,Relevant Scenes,1,964
1429,Relevant Scenes,1,712
1429,Irrelevant Faces,1,502
1429,Irrelevant Faces,1,640
1429,Relevant Scenes,1,775
1429,Irrelevant Faces,1,450
1429,Irrelevant Faces,1,504
1429,Irrelevant Faces,1,444
1429,Relevant Scenes,1,656
1429,Irrelevant Faces,1,652
1429,Irrelevant Faces,1,442
1429,Categorize Scenes,1,511
1429,Categorize Scenes,1,382
1429,Categorize Faces,1,708
1429,Categorize Scenes,1,775
1429,Categorize Scenes,1,474
1429,Categorize Scenes,1,550
1429,Categorize Faces,1,488
1429,Categorize Scenes,1,558
1429,Categorize Faces,1,507
1429,Categorize Scenes,1,758
1429,Categorize Scenes,1,651
1429,Categorize Faces,1,754
1429,Categorize Faces,1,571
1429,Categorize Scenes,1,585
1429,Categorize Faces,1,1198
1429,Categorize Faces,1,448
1429,Categorize Faces,1,486
1429,Categorize Scenes,1,440
1429,Categorize Faces,1,475
1429,Categorize Faces,1,588
1429,Irrelevant Scenes,1,553
1429,Irrelevant Scenes,1,386
1429,Relevant Faces,1,688
1429,Irrelevant Scenes,1,441
1429,Relevant Faces,1,646
1429,Relevant Faces,1,568
1429,Irrelevant Scenes,1,502
1429,Irrelevant Scenes,1,461
1429,Relevant Faces,1,634
1429,Relevant Faces,1,622
1429,Relevant Faces,1,671
1429,Irrelevant Scenes,1,579
1429,Relevant Faces,1,749
1429,Relevant Faces,1,802
1429,Relevant Faces,1,725
1429,Irrelevant Scenes,1,631
1429,Irrelevant Scenes,1,824
1429,Irrelevant Scenes,1,1800
1429,Relevant Faces,1,1014
1429,Irrelevant Scenes,1,524
1429,Relevant Scenes,1,794
1429,Relevant Scenes,1,642
1429,Irrelevant Faces,1,467
1429,Relevant Scenes,1,832
1429,Irrelevant Faces,1,463
1429,Irrelevant Faces,1,496
1429,Relevant Scenes,1,501
1429,Relevant Scenes,1,854
1429,Irrelevant Faces,1,476
1429,Irrelevant Faces,1,496
1429,Irrelevant Faces,1,671
1429,Relevant Scenes,1,812
1429,Irrelevant Faces,1,795
1429,Irrelevant Faces,1,660
1429,Irrelevant Faces,1,592
1429,Relevant Scenes,1,762
1429,Relevant Scenes,1,1182
1429,Relevant Scenes,1,675
1429,Irrelevant Faces,1,522
1429,Relevant Scenes,1,800
1429,Categorize Scenes,1,583
1429,Categorize Scenes,1,607
1429,Categorize Faces,1,574
1429,Categorize Scenes,1,527
1429,Categorize Faces,1,476
1429,Categorize Faces,1,421
1429,Categorize Scenes,1,424
1429,Categorize Scenes,1,594
1429,Categorize Faces,1,500
1429,Categorize Faces,1,504
1429,Categorize Faces,1,528
1429,Categorize Scenes,1,493
1429,Categorize Faces,1,525
1429,Categorize Faces,1,581
1429,Categorize Faces,1,693
1429,Categorize Scenes,1,575
1429,Categorize Scenes,1,563
1429,Categorize Scenes,1,568
1429,Categorize Faces,1,472
1429,Categorize Scenes,1,549
1429,Both Scenes,1,797
1429,Both Scenes,1,651
1429,Both Faces,1,685
1429,Both Scenes,1,701
1429,Both Faces,1,747
1429,Both Faces,1,819
1429,Both Scenes,1,862
1429,Both Scenes,1,646
1429,Both Faces,0,1244
1429,Both Faces,1,808
1429,Both Faces,1,802
1429,Both Scenes,1,832
1429,Both Faces,1,733
1429,Both Faces,1,1012
1429,Both Faces,1,1218
1429,Both Scenes,1,796
1429,Both Scenes,1,672
1429,Both Scenes,1,860
1429,Both Faces,1,1164
1429,Both Scenes,1,940
1430,Irrelevant Scenes,1,453
1430,Relevant Faces,1,1225
1430,Relevant Faces,1,1978
1430,Irrelevant Scenes,1,1408
1430,Relevant Faces,1,1266
1430,Irrelevant Scenes,0,834
1430,Irrelevant Scenes,1,814
1430,Irrelevant Scenes,1,541
1430,Relevant Faces,1,899
1430,Irrelevant Scenes,0,796
1430,Irrelevant Scenes,1,909
1430,Relevant Faces,1,1244
1430,Irrelevant Scenes,0,979
1430,Irrelevant Scenes,1,827
1430,Relevant Faces,1,908
1430,Relevant Faces,1,819
1430,Relevant Faces,1,805
1430,Irrelevant Scenes,1,976
1430,Relevant Faces,1,896
1430,Relevant Faces,1,801
1430,Relevant Scenes,1,928
1430,Irrelevant Faces,1,813
1430,Irrelevant Faces,1,1276
1430,Relevant Scenes,1,907
1430,Irrelevant Faces,1,885
1430,Relevant Scenes,1,954
1430,Relevant Scenes,1,750
1430,Relevant Scenes,1,1034
1430,Irrelevant Faces,1,578
1430,Relevant Scenes,1,558
1430,Relevant Scenes,1,823
1430,Irrelevant Faces,1,859
1430,Relevant Scenes,1,1186
1430,Relevant Scenes,1,773
1430,Irrelevant Faces,1,717
1430,Irrelevant Faces,1,646
1430,Irrelevant Faces,1,673
1430,Relevant Scenes,1,1718
1430,Irrelevant Faces,1,973
1430,Irrelevant Faces,1,643
1430,Categorize Scenes,1,1272
1430,Categorize Faces,1,451
1430,Categorize Faces,1,442
1430,Categorize Scenes,1,517
1430,Categorize Faces,1,494
1430,Categorize Scenes,1,563
1430,Categorize Scenes,1,447
1430,Categorize Scenes,1,466
1430,Categorize Faces,1,494
1430,Categorize Scenes,1,560
1430,Categorize Scenes,1,471
1430,Categorize Faces,1,519
1430,Categorize Scenes,1,433
1430,Categorize Scenes,0,392
1430,Categorize Faces,1,556
1430,Categorize Faces,1,597
1430,Categorize Faces,1,536
1430,Categorize Scenes,1,494
1430,Categorize Faces,1,552
1430,Categorize Faces,1,495
1430,Both Scenes,1,306
1430,Both Faces,1,422
1430,Both Faces,1,827
1430,Both Scenes,1,1014
1430,Both Faces,1,581
1430,Both Scenes,1,557
1430,Both Scenes,1,710
1430,Both Scenes,0,560
1430,Both Faces,1,737
1430,Both Scenes,1,633
1430,Both Scenes,1,798
1430,Both Faces,1,872
1430,Both Scenes,1,918
1430,Both Scenes,1,823
1430,Both Faces,1,1059
1430,Both Faces,1,794
1430,Both Faces,1,775
1430,Both Scenes,1,834
1430,Both Faces,1,1498
1430,Both Faces,1,779
1430,Irrelevant Faces,1,901
1430,Irrelevant Faces,1,494
1430,Relevant Scenes,1,804
1430,Irrelevant Faces,1,638
1430,Irrelevant Faces,1,680
1430,Irrelevant Faces,1,590
1430,Relevant Scenes,1,560
1430,Relevant Scenes,1,733
1430,Irrelevant Faces,1,403
1430,Relevant Scenes,1,624
1430,Relevant Scenes,1,564
1430,Irrelevant Faces,1,560
1430,Relevant Scenes,0,1657
1430,Relevant Scenes,1,854
1430,Relevant Scenes,1,791
1430,Irrelevant Faces,1,630
1430,Relevant Scenes,1,654
1430,Irrelevant Faces,1,471
1430,Irrelevant Faces,1,382
1430,Relevant Scenes,1,637
1430,Categorize Faces,1,460
1430,Categorize Faces,1,610
1430,Categorize Scenes,1,528
1430,Categorize Faces,1,566
1430,Categorize Faces,1,425
1430,Categorize Faces,1,669
1430,Categorize Scenes,1,573
1430,Categorize Scenes,1,538
1430,Categorize Faces,1,576
1430,Categorize Scenes,1,399
1430,Categorize Scenes,0,311
1430,Categorize Faces,1,506
1430,Categorize Scenes,1,466
1430,Categorize Scenes,1,476
1430,Categorize Scenes,1,496
1430,Categorize Faces,1,489
1430,Categorize Scenes,1,488
1430,Categorize Faces,1,458
1430,Categorize Faces,1,821
1430,Categorize Scenes,1,493
